 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
9481,94.917,100.378,65.346,78.471,97.952,92.919,76.677,62.531,102.333,84.541,99.238,82.541,100.654,98.649,123.000,107.231,123.118,93.500,98.118,87.412,115.885,92.375,96.950,122.833,104.250,81.529,70.812,99.294,74.706,79.529,62.538,57.824,61.387,74.065,86.385,103.938,67.355,52.647,72.500,96.286,102.846,99.265,107.188,87.615,86.524,69.735,49.500,59.742,52.412,64.097
9482,94.694,102.027,65.885,77.853,97.238,93.405,73.935,60.875,100.528,84.622,97.143,82.378,100.115,100.216,121.028,104.846,121.529,90.846,97.206,88.412,114.423,96.438,96.200,119.750,104.312,81.529,70.812,98.824,74.647,81.235,66.115,57.206,61.742,74.742,87.654,97.875,66.968,52.794,74.000,94.762,104.154,99.618,101.375,86.346,83.048,70.559,48.406,57.839,52.353,61.871
9483,95.750,97.162,64.962,75.735,97.667,96.162,77.000,64.094,98.639,83.270,99.476,83.622,104.538,98.459,118.972,103.692,120.559,91.808,96.176,88.147,117.500,94.250,95.700,117.861,104.031,82.676,70.688,100.794,76.618,80.118,65.385,55.500,58.484,71.419,88.000,100.000,66.419,53.000,74.844,95.762,104.962,101.765,103.438,87.500,86.762,70.971,47.969,58.710,52.500,62.355
9484,96.028,100.946,66.654,74.118,99.286,92.973,75.387,63.375,97.611,85.189,97.190,83.270,104.577,97.297,120.167,104.962,120.529,92.423,96.971,88.294,116.423,93.625,97.350,123.944,103.625,79.706,70.438,99.235,77.029,80.824,63.808,56.294,62.161,72.226,89.000,100.531,65.806,51.382,72.219,98.333,102.885,99.647,105.062,92.808,84.476,71.059,48.562,58.968,53.853,63.645
9485,97.806,98.297,64.808,73.588,97.000,92.216,77.065,63.031,97.833,85.973,100.905,84.946,100.192,99.649,118.222,103.846,120.353,89.000,97.529,87.441,114.654,94.031,94.250,120.306,101.812,77.647,72.062,97.176,73.294,81.529,65.192,57.882,62.968,71.516,87.654,102.844,65.323,52.235,73.469,91.476,106.077,97.941,99.562,89.000,85.952,68.353,47.875,57.516,54.235,61.774
9486,96.444,96.649,66.346,76.265,96.619,94.027,74.774,59.969,98.028,85.081,94.476,81.243,103.808,99.000,117.389,106.346,119.118,92.115,95.294,84.147,116.077,94.688,92.400,123.167,100.875,79.971,69.188,99.441,74.353,81.235,61.385,55.647,60.548,73.097,88.269,102.906,64.742,53.529,74.844,94.381,104.077,96.882,108.625,90.885,84.333,68.500,47.500,57.387,52.294,62.935
9487,96.028,99.108,67.615,75.647,96.714,93.784,74.903,62.625,99.306,82.432,94.333,81.865,103.731,97.865,117.806,107.385,120.088,91.154,96.676,84.176,112.731,93.375,94.200,120.583,101.719,78.382,68.312,101.353,75.941,81.059,64.615,56.912,57.903,73.194,87.577,101.094,65.806,52.235,75.688,92.857,104.192,98.735,104.438,87.269,84.476,70.647,48.062,57.581,52.000,64.581
9488,97.389,97.162,67.462,78.000,99.286,93.486,78.065,63.219,95.917,82.216,97.524,82.865,102.808,97.784,119.917,103.308,119.176,89.154,95.647,83.500,117.308,93.438,97.850,123.222,98.719,78.824,71.000,97.382,75.529,79.971,65.462,55.735,60.742,72.871,86.077,101.344,62.742,52.500,73.062,93.476,102.192,99.941,101.875,86.731,84.143,71.206,48.094,56.194,53.853,61.806
9489,95.000,98.486,67.538,76.088,100.286,98.514,73.419,63.750,99.389,85.162,95.762,81.514,100.500,96.892,122.083,102.308,120.441,90.692,92.412,86.706,114.962,94.562,93.800,118.667,99.031,81.353,71.125,100.500,78.647,78.853,62.692,56.353,60.387,74.129,88.769,101.000,65.968,51.765,75.219,92.857,101.308,98.324,102.875,87.615,83.571,71.706,46.156,57.903,52.294,63.097
9490,95.694,97.351,66.731,75.118,99.714,96.541,75.871,61.219,98.639,86.081,94.429,83.000,104.000,97.189,119.556,101.038,120.206,88.423,92.471,86.706,117.231,92.344,95.900,118.556,99.875,77.912,66.562,99.118,73.529,79.412,63.269,55.618,57.871,74.032,84.423,100.750,65.613,52.353,73.219,93.048,100.731,99.824,101.125,88.538,83.238,71.059,45.375,57.710,52.824,62.968
9491,96.194,98.568,67.538,78.824,98.381,97.351,77.258,60.656,98.056,85.351,97.762,80.351,101.500,95.459,120.833,99.577,121.088,90.038,95.382,87.029,119.923,92.906,96.950,116.306,103.344,76.647,70.438,95.000,75.735,81.265,61.692,55.765,58.806,73.581,84.654,100.844,65.581,51.647,72.656,97.667,102.192,95.824,103.375,86.885,84.619,71.118,47.188,55.613,52.794,60.097
9492,97.028,95.000,69.154,77.088,96.190,94.405,74.097,62.531,96.556,85.676,96.143,82.351,104.769,97.324,120.083,101.000,118.471,92.192,93.794,86.559,114.500,93.281,95.800,118.583,100.625,81.029,70.875,99.412,74.294,76.500,64.154,57.647,61.581,71.774,85.423,100.312,63.581,52.853,72.531,90.762,102.808,98.382,105.062,87.923,82.571,69.118,48.406,56.774,52.941,63.000
9493,95.028,98.108,67.000,75.029,102.190,94.297,74.581,61.688,98.944,83.243,95.095,83.324,104.231,96.108,121.250,103.962,121.706,90.538,94.500,87.765,115.692,94.906,97.100,117.889,101.781,80.735,67.250,96.235,74.000,78.912,59.808,58.412,57.032,73.742,83.500,102.312,65.968,52.735,70.062,93.810,103.423,96.735,103.812,85.731,84.952,69.412,46.719,58.032,51.324,62.452
9494,96.083,97.000,66.769,79.471,99.905,98.514,74.903,60.906,97.194,83.054,94.857,82.649,100.231,96.378,119.194,102.538,119.059,87.731,96.353,85.912,113.692,94.938,95.550,116.944,102.156,79.206,69.375,96.559,74.029,79.824,63.423,59.059,61.387,71.290,86.385,102.938,64.194,51.647,72.406,96.000,100.654,97.500,97.812,86.577,84.762,72.294,47.312,57.355,52.912,60.129
9495,97.472,97.108,68.115,78.529,100.667,94.892,76.871,64.219,98.083,83.270,95.429,85.405,103.192,95.919,121.472,102.538,119.824,89.154,95.412,85.912,114.038,94.188,98.050,117.861,99.875,78.971,72.938,96.647,75.735,81.088,63.115,57.559,58.226,73.645,89.692,102.938,61.226,51.382,72.719,94.714,104.000,98.676,103.875,86.115,85.381,69.324,46.812,57.774,52.206,62.419
9496,94.917,95.730,67.077,79.029,99.905,96.514,77.097,62.875,97.306,82.973,99.952,83.054,100.577,94.324,120.417,101.885,118.441,88.385,95.235,85.324,117.038,92.812,96.100,119.611,99.531,78.000,72.438,96.971,72.324,81.588,62.154,60.059,58.516,71.258,84.423,99.438,64.355,50.706,71.562,94.095,102.500,94.765,105.750,88.654,84.762,69.941,46.938,54.710,50.618,61.806
9497,93.972,96.865,67.731,77.118,95.429,95.000,74.806,58.531,97.889,82.514,93.476,79.919,100.538,94.405,122.611,102.154,117.559,89.231,96.265,85.941,114.962,92.500,96.500,121.750,100.125,78.412,70.625,100.324,75.676,79.824,62.577,57.529,60.194,72.806,86.346,102.531,62.677,50.706,74.688,93.952,102.962,94.706,102.062,88.846,81.905,70.324,45.062,56.548,51.706,60.613
9498,95.444,95.459,67.269,77.059,96.524,96.486,75.710,63.719,96.389,84.486,94.810,80.541,104.077,96.378,121.444,102.423,116.912,89.615,97.294,85.971,111.885,91.656,94.150,117.667,101.469,76.353,69.188,98.382,74.794,78.118,60.346,55.882,57.935,73.355,84.962,100.906,64.065,50.235,70.969,95.429,103.269,96.500,108.375,88.231,82.810,66.824,45.188,56.968,53.559,61.516
9499,93.889,97.405,69.885,76.912,95.714,98.162,76.419,62.031,95.278,83.946,97.238,82.973,102.923,95.919,117.639,104.615,118.765,85.846,93.471,84.294,113.692,90.344,97.200,117.750,101.531,79.559,68.562,97.882,74.412,80.088,61.962,56.235,62.484,72.290,85.423,99.719,64.097,50.500,71.375,91.381,101.846,95.853,100.438,87.654,84.619,68.118,46.125,57.839,49.941,60.871
9500,96.361,96.486,69.731,80.294,97.048,94.081,75.968,59.469,97.611,85.919,97.333,81.811,103.615,94.514,121.667,102.615,117.882,86.769,96.471,85.882,111.154,91.594,97.900,118.917,102.250,79.235,70.188,99.529,73.412,81.559,63.154,58.382,57.903,71.742,89.577,98.938,63.968,50.588,71.406,89.571,104.885,96.647,102.938,88.846,83.714,69.353,46.781,57.161,53.088,63.000
9501,96.500,97.297,67.808,77.118,99.714,95.486,77.226,62.688,95.833,83.297,95.238,82.378,102.615,92.486,122.056,102.731,122.000,86.462,93.853,86.176,112.692,91.031,93.050,119.694,98.500,79.647,71.750,98.382,73.118,77.618,61.538,55.235,59.548,72.161,85.077,100.500,62.161,50.618,72.688,94.048,103.731,97.412,102.750,87.692,85.381,67.500,47.844,57.129,53.000,62.806
9502,96.750,94.946,65.423,78.912,100.143,96.081,75.000,61.906,94.917,83.730,98.667,80.324,101.038,95.568,122.361,102.846,118.706,88.615,95.412,85.559,115.885,90.000,96.150,120.639,98.781,79.441,69.250,99.765,70.618,80.559,61.769,55.588,57.839,72.548,85.000,103.094,64.419,50.235,69.969,93.524,102.769,96.853,103.438,87.808,85.286,66.500,45.719,58.097,55.118,63.452
9503,94.417,95.486,68.577,76.412,101.762,94.432,73.677,59.938,97.028,81.000,96.143,82.189,100.654,94.162,119.111,101.692,117.559,85.231,94.029,84.265,117.577,92.500,94.150,117.250,103.000,77.500,67.750,94.853,76.147,81.353,62.269,56.882,57.290,71.806,82.808,98.094,64.871,51.029,72.562,96.952,104.077,96.294,100.250,86.231,84.952,69.147,45.938,58.484,52.471,58.806
9504,92.639,95.405,70.154,75.971,100.048,95.568,78.387,60.000,98.000,82.162,94.714,81.865,100.423,93.405,120.083,103.654,116.706,89.538,96.618,84.471,116.346,90.344,93.300,119.333,101.594,77.088,67.125,97.735,71.618,79.529,62.846,57.618,57.677,70.097,85.269,102.250,64.484,50.059,71.875,97.048,102.654,97.265,102.188,89.731,83.095,66.853,46.844,55.935,52.235,59.742
9505,95.833,95.351,66.269,74.353,94.095,96.243,77.806,60.656,95.389,83.459,95.381,83.676,101.115,91.919,117.556,99.308,114.882,88.923,95.118,86.441,116.154,91.938,94.800,114.028,98.938,78.941,68.375,97.147,75.176,78.912,61.538,56.176,57.742,71.774,83.038,98.969,62.613,50.676,70.219,91.571,102.962,96.794,108.000,87.769,83.238,65.382,45.812,55.484,53.559,60.387
9506,93.306,97.270,67.115,76.588,98.429,94.486,75.226,59.875,96.111,81.757,96.762,82.865,98.577,95.108,118.639,104.462,118.500,87.808,97.324,86.500,112.846,90.938,92.250,118.639,99.094,76.000,69.125,97.324,72.441,78.147,60.769,56.000,61.161,70.871,85.923,99.094,61.645,50.206,71.312,93.571,99.615,96.735,103.938,88.269,83.762,68.059,45.250,57.419,51.529,60.839
9507,92.472,97.135,67.115,76.588,100.476,93.622,74.258,60.938,97.250,83.486,92.952,79.919,99.500,96.730,118.472,102.385,122.118,89.038,95.588,83.353,113.577,90.812,92.500,118.556,101.656,77.088,66.562,95.500,73.471,79.265,61.423,55.765,58.935,71.871,85.500,99.156,61.452,49.412,70.594,91.381,101.231,94.765,101.750,86.808,84.524,68.382,47.344,57.645,52.824,59.677
9508,94.861,96.649,65.077,74.882,100.286,92.649,73.161,60.625,96.417,80.378,91.810,81.000,100.231,93.243,118.694,101.192,116.853,90.462,96.676,83.647,113.769,91.438,93.650,116.694,102.719,78.588,67.125,95.412,72.118,78.088,60.038,56.971,59.645,70.613,83.731,98.750,64.290,49.353,67.875,90.952,102.385,94.735,104.500,84.731,84.762,68.294,46.000,55.968,50.559,61.645
9509,94.444,95.838,66.923,78.794,97.619,92.919,76.806,58.906,95.972,84.784,95.905,81.892,100.154,92.270,117.167,103.346,115.000,86.654,95.676,85.441,115.346,90.625,94.400,114.250,98.781,78.088,67.250,96.029,71.324,77.382,62.885,55.088,59.194,71.032,85.269,98.094,63.613,49.471,71.531,90.286,102.231,94.794,103.000,82.231,84.048,67.971,45.344,57.484,52.676,57.161
9510,94.444,94.892,66.385,75.147,94.095,92.351,73.742,62.156,95.028,82.324,95.048,81.514,97.846,93.108,118.528,99.846,115.824,85.885,93.441,83.353,112.846,89.719,92.200,114.694,96.812,77.794,66.938,97.235,72.000,76.412,62.692,54.941,60.258,70.290,86.885,96.281,63.548,49.676,68.875,93.571,100.885,94.706,106.750,84.615,85.667,70.206,45.844,54.774,52.412,60.226
9511,95.083,92.595,65.692,76.824,100.524,93.027,74.903,61.156,93.750,82.270,93.619,81.243,96.346,94.351,117.556,99.654,115.588,88.538,97.765,85.971,113.577,90.500,94.300,115.361,99.688,76.794,69.812,97.529,72.118,80.618,62.308,53.647,58.677,70.097,84.654,100.438,61.452,47.471,71.062,91.952,100.692,94.912,103.938,84.692,84.000,67.765,46.250,57.194,51.088,59.387
9512,93.972,98.324,67.692,77.206,95.762,93.865,75.226,60.156,93.250,80.676,93.857,79.730,97.654,92.730,117.833,100.846,116.353,89.077,95.853,85.529,116.038,89.469,94.850,115.500,97.344,73.353,70.812,98.912,72.765,77.647,62.500,54.559,57.258,71.581,85.808,98.312,63.613,49.618,67.938,92.762,103.308,95.647,102.312,85.038,81.714,68.471,46.344,57.968,51.294,60.452
9513,94.500,96.459,66.500,74.794,103.524,94.973,75.968,58.844,94.000,81.459,95.619,78.081,101.538,94.838,117.944,99.808,118.471,86.885,94.765,87.382,115.385,89.906,96.950,116.278,101.500,77.912,67.688,93.971,74.412,78.353,60.192,56.176,57.613,69.194,86.462,99.469,61.452,49.029,67.062,90.714,103.654,94.294,104.250,82.577,84.429,68.471,47.250,56.387,49.735,59.387
9514,92.778,95.892,64.500,77.265,96.429,93.676,76.097,61.031,95.139,82.703,97.762,81.135,101.731,93.189,119.472,100.385,116.853,88.538,96.471,85.206,113.000,89.844,94.500,114.056,97.156,76.853,71.062,96.559,74.471,77.559,61.538,53.765,56.839,71.161,84.231,97.250,62.032,50.088,70.375,91.000,103.423,92.824,100.562,87.038,84.905,68.059,45.219,57.742,49.324,59.677
9515,93.889,93.541,65.231,74.294,98.905,94.216,74.097,61.031,94.944,80.405,94.619,79.946,101.115,90.622,117.111,102.231,114.735,89.000,96.676,85.000,112.654,89.344,94.600,118.194,97.094,77.441,67.750,97.265,72.265,76.559,60.769,55.706,58.613,68.516,81.962,98.312,62.645,50.324,70.188,89.905,97.615,95.265,105.938,84.231,84.190,66.235,45.219,58.516,51.618,60.194
9516,93.333,94.324,66.000,77.059,98.952,93.595,76.000,58.281,95.583,82.054,91.238,80.595,101.423,94.000,120.056,99.577,116.500,81.846,95.441,86.088,112.769,89.406,92.300,117.694,100.281,79.735,69.312,95.765,73.735,80.000,58.615,52.912,58.194,69.226,84.231,98.812,62.581,49.000,69.531,90.333,101.038,95.853,102.375,86.615,83.762,66.794,43.438,56.065,50.059,57.871
9517,94.778,95.135,68.308,76.676,97.190,91.649,75.387,61.438,92.528,81.784,92.095,79.595,100.692,93.351,118.778,103.192,115.853,86.500,94.706,85.971,115.808,87.438,95.850,118.444,96.875,79.471,68.312,93.265,72.735,74.618,64.962,55.206,56.871,74.032,86.346,98.094,61.613,51.176,69.406,90.476,100.423,96.324,104.625,87.308,86.524,67.412,46.375,56.935,51.471,63.484
9518,91.361,96.297,64.423,74.471,96.857,94.054,73.903,59.250,92.889,82.054,92.238,80.595,99.538,92.595,117.500,99.962,114.294,86.846,96.676,85.559,116.846,89.594,94.350,117.667,98.031,74.088,68.625,97.029,73.059,78.676,61.538,54.206,55.742,69.581,85.654,98.094,61.161,48.088,72.000,93.571,102.500,93.147,104.562,85.423,85.381,65.794,45.594,57.032,52.000,61.065
9519,93.917,95.081,67.385,73.794,103.333,90.054,73.968,60.125,94.583,81.405,90.571,77.865,99.615,93.865,118.722,102.385,116.471,88.769,92.971,84.706,117.846,88.875,91.550,117.528,96.906,73.706,71.375,97.118,70.882,78.706,59.308,52.765,56.258,68.935,82.231,98.344,63.097,48.176,69.719,90.762,100.423,94.941,105.312,83.500,83.952,66.912,44.531,56.194,50.529,57.968
9520,95.194,94.649,66.808,77.088,97.571,91.243,73.839,61.062,96.000,79.703,94.286,82.108,100.615,93.270,116.917,101.923,113.765,85.538,97.235,84.588,115.385,89.031,93.800,114.111,98.688,77.118,68.750,97.412,72.206,78.941,60.423,53.559,58.935,70.613,83.731,95.219,62.129,49.324,68.562,93.762,102.423,92.588,102.375,83.115,82.238,67.529,47.438,56.516,50.265,58.710
9521,94.444,94.270,66.692,77.029,98.571,90.324,71.484,59.062,92.611,82.622,95.095,80.000,98.885,92.189,116.611,102.846,116.000,86.462,95.882,86.147,117.269,86.719,93.450,116.917,97.500,77.029,64.750,97.294,70.882,78.471,62.346,55.676,58.290,70.129,81.923,97.188,64.032,50.647,70.219,94.619,100.923,95.059,100.250,85.000,81.238,67.147,43.938,54.968,53.118,61.000
9522,92.222,94.162,65.577,74.765,93.429,91.811,74.355,58.562,94.528,81.000,92.667,80.541,99.192,91.919,114.611,104.038,114.882,86.192,95.824,83.676,113.615,89.094,93.000,113.778,99.219,80.912,70.062,96.441,72.441,74.882,60.423,54.441,57.581,69.871,83.923,96.750,65.032,44.706,67.469,90.143,98.885,94.000,98.125,83.846,81.619,69.735,44.969,56.097,49.441,58.419
9523,96.111,95.973,63.346,73.765,96.190,88.838,74.613,60.500,94.639,83.432,93.619,79.162,97.154,92.946,115.333,100.038,116.059,88.654,97.118,84.059,118.962,89.469,93.400,115.889,98.344,76.824,67.688,95.618,73.088,76.647,60.577,54.618,58.935,70.871,81.885,97.188,63.548,50.118,71.219,91.286,100.077,92.588,99.688,83.769,83.714,65.853,47.312,53.903,52.029,56.613
9524,94.056,94.405,65.731,76.147,96.810,92.027,72.613,59.469,92.306,82.838,92.476,79.405,99.115,91.189,117.639,101.808,113.971,86.231,95.412,84.824,111.115,91.219,92.800,113.861,96.750,77.853,69.812,95.206,72.971,76.500,61.115,55.000,56.677,70.355,81.923,95.656,63.065,52.559,65.750,92.524,95.154,94.382,104.188,82.115,80.143,65.500,45.688,54.065,52.265,59.839
9525,95.028,91.378,66.538,76.088,94.810,92.324,73.774,58.844,92.972,82.000,93.857,80.000,98.269,93.324,117.000,99.846,112.118,86.385,95.559,84.029,116.731,89.781,95.250,114.500,98.000,78.088,69.750,92.000,70.735,81.765,61.154,54.500,57.710,69.129,82.385,94.406,59.452,52.353,70.438,92.571,101.923,96.324,99.812,81.192,83.333,67.441,44.469,54.323,50.912,58.645
9526,93.139,97.108,67.192,74.941,93.000,91.162,75.194,59.562,94.889,83.432,93.000,80.622,98.077,91.135,116.917,100.231,112.824,83.577,96.353,85.853,115.000,90.000,93.750,116.139,97.406,76.500,70.375,95.559,71.118,77.265,58.577,52.853,56.806,69.548,84.577,95.781,60.613,49.588,69.812,92.810,97.923,95.000,102.438,83.077,83.333,68.029,45.281,55.000,52.912,57.290
9527,97.417,92.757,66.038,75.971,97.286,93.459,75.871,63.156,92.722,83.243,93.667,78.486,97.731,92.054,116.639,97.885,111.529,84.000,96.059,83.941,113.885,88.594,92.000,117.306,99.031,74.882,69.125,97.000,71.647,76.794,58.269,54.618,57.516,69.613,84.615,97.062,64.516,49.147,67.594,92.000,100.308,94.176,101.750,83.654,81.905,67.353,45.156,55.323,50.765,58.774
9528,95.556,94.514,64.269,72.235,93.857,90.351,73.935,59.406,95.528,80.027,90.048,77.946,100.154,92.135,117.417,98.808,113.000,86.269,97.294,83.676,114.269,89.125,93.700,114.528,97.031,77.059,66.438,94.265,70.382,77.000,59.577,52.176,58.194,68.484,83.923,99.281,61.452,48.000,69.719,90.619,101.538,93.265,103.000,84.231,83.905,65.853,46.656,54.194,49.500,58.839
9529,93.861,92.595,63.615,73.529,91.524,92.432,71.645,62.156,93.667,80.784,93.571,81.054,96.962,89.865,116.444,100.692,114.265,86.577,95.441,81.824,116.538,88.062,91.450,117.083,98.156,75.353,68.750,93.971,71.176,77.971,58.154,56.059,60.194,70.516,82.346,99.125,60.935,48.735,66.562,91.333,100.538,93.941,95.250,85.692,81.810,64.912,46.156,54.645,48.853,58.903
9530,93.806,94.189,62.846,73.647,96.381,91.784,73.645,58.719,93.000,80.703,94.857,80.595,100.308,89.541,117.528,97.462,114.059,85.154,95.000,81.176,110.808,88.219,91.900,117.861,95.906,75.000,66.125,93.324,72.176,79.588,60.654,52.559,57.935,68.903,81.885,98.375,61.065,49.824,67.688,94.714,99.692,93.529,97.688,82.846,86.048,67.706,43.438,55.161,50.471,60.548
9531,94.583,92.676,63.615,73.735,95.952,92.892,71.613,60.281,92.472,81.135,93.095,82.324,97.269,90.027,117.444,104.654,113.618,85.462,93.294,86.029,108.654,89.094,93.950,115.139,98.344,74.706,68.500,94.000,70.765,78.000,61.500,56.618,57.452,68.806,83.346,98.969,61.032,51.235,68.500,90.762,101.885,93.529,100.188,84.654,83.000,67.618,45.250,56.000,49.029,60.290
9532,91.417,94.811,66.808,78.176,94.810,92.054,71.452,59.719,92.333,82.730,92.143,79.486,100.154,90.676,116.556,101.462,110.647,85.000,94.941,82.353,109.462,86.594,89.100,116.194,95.500,77.412,68.500,92.647,70.206,74.971,60.423,55.559,57.548,70.000,84.423,98.375,60.774,49.118,68.969,92.810,100.077,92.765,96.750,82.769,81.667,68.353,45.188,53.645,50.912,57.677
9533,94.722,93.730,65.500,73.000,98.857,90.919,74.290,59.156,94.417,80.703,90.571,78.081,98.077,88.919,117.722,96.385,113.176,83.269,94.382,83.441,111.385,89.594,92.550,118.000,98.312,75.853,67.500,94.882,70.559,78.176,57.423,54.912,58.355,71.613,82.731,100.469,63.194,48.353,67.688,92.857,102.654,91.882,102.250,86.423,81.857,66.676,43.438,55.194,50.618,58.871
9534,94.500,90.135,65.500,77.029,93.952,89.973,73.129,60.500,92.778,79.189,89.095,78.865,96.808,88.459,118.750,102.192,113.118,83.269,94.324,86.088,111.615,88.156,93.250,111.111,98.188,73.853,66.938,93.147,72.706,77.206,58.808,54.765,56.903,69.742,82.462,96.625,60.742,50.294,66.688,90.524,102.308,96.765,99.750,83.500,80.333,65.471,45.875,54.839,48.294,59.065
9535,91.972,92.784,67.385,74.794,99.667,94.676,73.903,58.062,92.139,80.622,89.952,79.946,97.692,89.595,116.056,100.115,110.824,85.115,94.559,83.294,110.077,86.594,94.100,116.278,95.969,72.529,65.062,94.647,73.382,79.382,58.846,53.353,58.581,69.774,84.192,97.969,61.516,49.735,66.375,91.095,100.538,90.265,100.312,82.577,81.429,65.971,44.375,56.968,48.735,57.387
